airport,artifact,bytes,dataset,date,kind,month,records,source_file,station,status,url,year
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_07_JFK_LGA.csv,63195,IEM ASOS,,,7,,,LGA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=LGA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_07_JFK_JRB.csv,54251,IEM ASOS,,,7,,,JRB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JRB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_07_ATL_FTY.csv,60939,IEM ASOS,,,7,,,FTY,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=FTY&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_07_LAX_HHR.csv,61792,IEM ASOS,,,7,,,HHR,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=HHR&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_07_LAX_SMO.csv,60888,IEM ASOS,,,7,,,SMO,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SMO&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LAX,data/raw/iem_asos_neighbors/iem_asos_2025_07_LAX_TOA.csv,36171,IEM ASOS,,,7,,,TOA,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=TOA&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_07_LGA_NYC.csv,59178,IEM ASOS,,,7,,,NYC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=NYC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_07_LGA_JRB.csv,54251,IEM ASOS,,,7,,,JRB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=JRB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
LGA,data/raw/iem_asos_neighbors/iem_asos_2025_07_LGA_TEB.csv,60801,IEM ASOS,,,7,,,TEB,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=TEB&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ORD,data/raw/iem_asos_neighbors/iem_asos_2025_07_ORD_PWK.csv,61924,IEM ASOS,,,7,,,PWK,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PWK&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ORD,data/raw/iem_asos_neighbors/iem_asos_2025_07_ORD_06C.csv,62214,IEM ASOS,,,7,,,06C,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=06C&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ORD,data/raw/iem_asos_neighbors/iem_asos_2025_07_ORD_MDW.csv,64235,IEM ASOS,,,7,,,MDW,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=MDW&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SFO,data/raw/iem_asos_neighbors/iem_asos_2025_07_SFO_HAF.csv,62054,IEM ASOS,,,7,,,HAF,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=HAF&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SFO,data/raw/iem_asos_neighbors/iem_asos_2025_07_SFO_SQL.csv,43634,IEM ASOS,,,7,,,SQL,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=SQL&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
SFO,data/raw/iem_asos_neighbors/iem_asos_2025_07_SFO_OAK.csv,63674,IEM ASOS,,,7,,,OAK,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=OAK&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
JFK,data/raw/iem_asos_neighbors/iem_asos_2025_07_JFK_NYC.csv,59178,IEM ASOS,,,7,,,NYC,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=NYC&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025
ATL,data/raw/iem_asos_neighbors/iem_asos_2025_07_ATL_PDK.csv,61285,IEM ASOS,,,7,,,PDK,downloaded,https://mesonet.agron.iastate.edu/cgi-bin/request/asos.py?station=PDK&data=tmpf&data=dwpf&data=sknt&data=drct&data=vsby&data=skyc1&data=skyl1&year1=2025&month1=7&day1=1&year2=2025&month2=8&day2=1&tz=Etc%2FUTC&format=onlycomma&latlon=yes&elev=yes&missing=M&trace=T&direct=yes&report_type=3,2025

